crop,region,month,year,yield,price
Cotton,TN,11,2021,3.0834084190138986,1577.2471128599834
Bajra,UP,6,2015,3.0386118796325916,1839.1845762705723
Jowar,WB,1,2022,4.882919535509222,2298.0358050843606
Sugarcane,Punjab,2,2015,4.028991847109931,1848.7715749727074
Bajra,AP,10,2023,4.721655369587789,2102.3701812617073
Soybean,AP,11,2020,4.234320084082232,1964.372368910841
Soybean,UP,12,2022,4.257446730434434,2352.2999810772117
Groundnut,Bihar,11,2015,4.530050285863588,1730.1184519323617
Soybean,MP,6,2020,2.39562079360305,1686.640749323157
Bajra,WB,2,2015,2.993498789359049,1663.712416381698
Bajra,WB,2,2017,4.563232848771623,1901.2002870735491
Sugarcane,AP,4,2016,1.7342210033580856,1395.2618655594495
Soybean,Bihar,12,2016,1.6929395125180662,1321.4322809353855
Rice,Bihar,8,2018,3.767823845353524,1849.85784323392
Bajra,AP,6,2021,4.683456570620136,2092.133584237661
Wheat,Bihar,8,2017,4.2797078397004285,1600.735348877135
Wheat,Punjab,4,2021,4.296548068137501,2286.7948418074925
Maize,UP,11,2023,2.759912522353231,1816.8644846349723
Sugarcane,Haryana,3,2018,3.5709514383606615,1940.4996680014426
Cotton,Gujarat,7,2021,4.200206860185078,2054.888762142553
Rice,Bihar,7,2015,4.278090431804107,1894.69048080208
Bajra,AP,2,2016,3.532041668446094,1778.3034957994282
Jowar,TN,1,2022,4.30133530199039,2271.7649579903764
Barley,TN,11,2017,1.5942924344995713,1319.3871892087054
Barley,Punjab,8,2019,4.799072617881674,1975.7783600397047
Cotton,Punjab,3,2022,4.5470203766728705,2448.4338166527114
Groundnut,Punjab,6,2019,1.6818155562579145,1560.905737228898
Jowar,Punjab,7,2015,2.9676413886118893,1372.8442530935881
Barley,TN,8,2016,4.718168212722519,1833.972964386139
Cotton,Punjab,6,2024,3.294780350942225,2015.22362521421
Barley,WB,7,2017,1.8200779076651719,1306.8766393982849
Sugarcane,Maharashtra,5,2024,4.882822372732658,2427.1342569459653
Maize,TN,3,2016,2.7547242667623233,1636.4088561793792
Groundnut,TN,2,2023,3.3068661787716014,1908.414359803623
Sugarcane,MP,7,2019,3.711842357694696,1758.259967083613
Jowar,TN,8,2015,4.413527972177409,1670.3268309325094
Cotton,Maharashtra,8,2022,4.555925212801274,2013.8172807475648
Rice,Bihar,3,2017,3.785817113426476,1749.4527956874022
Jowar,TN,2,2023,4.819463121087452,2307.5510088578403
Jowar,WB,9,2023,2.2665636981862267,1624.4764083095044
Soybean,TN,6,2020,4.666918978474257,2076.402062479594
Rice,Bihar,10,2018,2.1653246352362157,1338.4965199920896
Wheat,MP,3,2023,4.630542074035398,2326.38031344772
Soybean,Gujarat,5,2023,2.2555960549812926,1594.7711650391104
Cotton,UP,1,2016,4.017371931679564,1758.6724833670762
Wheat,Bihar,2,2024,4.359352785203243,2446.496581309291
Barley,TN,9,2020,2.8668492956762512,1617.8880853498342
Barley,UP,10,2018,1.8972446341820417,1311.4495473759941
Jowar,Punjab,11,2017,2.768789709557597,1500.582265992451
Soybean,Haryana,10,2024,1.7156815523008129,1810.749710968358
Bajra,Gujarat,3,2020,3.807577226347143,2139.089991748332
Rice,Bihar,8,2022,3.9400984497148106,1963.766177355861
Wheat,UP,10,2023,2.4391428016146075,1649.181610831073
Rice,Maharashtra,8,2023,3.7805785364533877,1899.3915772531795
Soybean,AP,5,2016,1.7047879022458485,1408.7746433426526
Jowar,Maharashtra,8,2022,1.6103680641035307,1534.783142640134
Sugarcane,Gujarat,2,2022,2.928029677077414,1904.660066077647
Barley,TN,2,2019,3.1955487039431443,1955.841266872383
Wheat,Maharashtra,12,2018,1.565138814812841,1335.084151281644
Wheat,Bihar,4,2023,3.564703747207499,2017.271784752063
Cotton,MP,8,2018,4.41464442995737,1855.2283747032805
Wheat,Haryana,2,2024,2.936785246882277,1842.8771313073942
Soybean,Maharashtra,4,2018,4.114678158065041,2002.8374667429098
Wheat,Haryana,8,2017,2.0289365330362976,1214.737273013323
Wheat,Bihar,3,2024,3.353549005459164,2142.8721986882215
Rice,Punjab,8,2017,4.262040580957438,1933.924298801346
Jowar,UP,12,2017,3.8871427203156204,1762.4253310048066
Maize,Gujarat,2,2021,4.228779406863765,2180.230045235844
Wheat,Bihar,1,2019,4.02397349567915,1894.3605563206938
Bajra,WB,6,2023,1.9235977535663176,1775.5222451906502
Jowar,AP,8,2016,1.8593399466551808,1257.8627404433435
Groundnut,WB,9,2018,4.914400738607004,1890.8370460721023
Cotton,WB,10,2016,3.188073438541801,1318.1279805194567
Rice,Haryana,8,2022,4.063384831970033,1995.0883227906713
Cotton,Maharashtra,2,2018,3.885373730168312,1868.9627363712939
Sugarcane,Bihar,1,2015,1.6550291985775565,1434.0975715832915
Wheat,TN,7,2024,3.23826444389371,1742.9746268999081
Barley,Gujarat,7,2017,3.324801738114802,1709.0325800983019
Bajra,MP,12,2021,4.330067341969974,2081.9556263651284
Rice,WB,3,2017,4.86762691526166,2037.8033221932224
Cotton,AP,6,2019,2.513005650260141,1765.7942752855151
Wheat,Maharashtra,7,2016,1.7059765477956357,1335.7639333522006
Barley,UP,9,2022,3.1635647741903243,1700.9414468941284
Barley,Bihar,1,2018,1.6044663515633681,1319.8720067310853
Sugarcane,Punjab,3,2015,2.848966441947253,1660.0675061564496
Jowar,AP,5,2018,2.456412760179524,1696.0711913475518
Bajra,Haryana,3,2022,2.350413235263968,1762.280133011227
Maize,Gujarat,8,2023,1.5056385824529466,1619.4341348895196
Bajra,WB,10,2015,2.3771967347348326,1451.052479874006
Sugarcane,TN,6,2020,2.6197106130508714,1732.234061044895
Soybean,Punjab,2,2018,4.688627212141732,2142.6881980083804
Jowar,MP,1,2022,1.8088996726705568,1827.5721631063948
Rice,WB,10,2015,4.184466626921779,1652.3803170470626
Jowar,TN,5,2019,4.037020194938638,2017.322398916004
Sugarcane,Haryana,11,2015,2.6418801875415885,1352.8654315428266
Sugarcane,Haryana,9,2018,4.674442290919344,1867.776806700223
Rice,Maharashtra,10,2016,3.793588476519867,1652.7548905842207
Rice,UP,9,2024,1.8394925598037744,1504.212954377531
Rice,MP,1,2023,2.214047709766623,1904.4512808404731
Jowar,UP,3,2016,2.9039648543691747,1701.0263845230543
Wheat,Punjab,6,2018,4.885529413218325,1932.0235002621387
Cotton,Maharashtra,5,2017,2.425474680399473,1390.2289317976476
Groundnut,Haryana,4,2015,2.9987510379910187,1543.3508241502047
Rice,Haryana,2,2015,3.4623519816007176,1715.0938882210887
Cotton,WB,12,2016,2.7443073630519876,1456.1404593680627
Groundnut,Bihar,12,2022,3.9534097283953304,2111.5615431911774
Jowar,AP,12,2016,3.8131216376703168,1560.0146948809063
Cotton,Haryana,4,2015,1.7114226145532296,1306.5602129739354
Rice,Gujarat,5,2020,3.000617100120427,1842.804697495007
Maize,AP,12,2015,4.233788867836009,1687.4443123077608
Sugarcane,WB,2,2024,3.7396907091236145,2121.4889961251597
Cotton,Gujarat,10,2023,3.110652200448617,1941.4638438951595
Barley,AP,1,2020,4.054541212041305,2040.080566875363
Barley,UP,7,2024,3.8467080351732426,2134.894839973391
Cotton,AP,7,2020,4.431634802342155,2105.7813315740545
Rice,Maharashtra,8,2015,1.6784865841908414,1157.186780956664
Bajra,Haryana,10,2021,3.3734785880361167,1813.3936583059697
Rice,Maharashtra,6,2017,3.8111257481335987,1858.3350354659092
Jowar,Bihar,1,2015,3.8640419258035665,1895.558146015057
Rice,UP,8,2023,4.728533779685508,2237.9269703332434
Jowar,Punjab,2,2022,2.940657931006514,2112.7685453184627
Bajra,WB,12,2018,4.282903009989418,2070.9381250550955
Maize,Haryana,3,2017,4.251120059357026,1784.0949811856294
Jowar,Punjab,8,2016,2.441020234391613,1443.2831469999721
Soybean,Punjab,4,2016,2.439038094779331,1452.5428885641218
Barley,WB,5,2017,4.799958285752309,2138.585271567593
Sugarcane,Punjab,9,2015,2.6354091643271924,1458.4469188851524
Barley,TN,11,2024,2.950407373957817,1975.738949954326
Jowar,Maharashtra,7,2021,3.613830900523387,1720.6517837451145
Soybean,MP,10,2016,2.607995456855199,1417.3990122520106
Wheat,MP,12,2020,3.816302449670338,2039.8875671385215
Maize,Bihar,7,2020,2.5130451915288856,1633.9801583605358
Maize,Haryana,1,2018,3.345654735714446,1792.372009162531
Wheat,Bihar,1,2018,3.458555407386518,1730.1393587915154
Sugarcane,Haryana,8,2015,4.3019759287442145,1703.5439903649817
Bajra,MP,10,2020,4.510248589252542,1886.5550875000336
Groundnut,Gujarat,1,2022,3.885581363470475,2134.243934958213
Soybean,Bihar,10,2024,2.4450394933205084,1720.078869786452
Jowar,Maharashtra,2,2018,3.123503558887222,1600.886236160372
Groundnut,Maharashtra,4,2015,3.46996925902332,1535.5817339332652
Sugarcane,TN,9,2018,2.5423931688309622,1457.521511677431
Bajra,MP,7,2016,4.790000598900527,1809.4236706702334
Maize,Bihar,12,2018,1.8801846840450838,1501.9736360853924
Jowar,Maharashtra,7,2022,4.417090237256806,2095.1828925766313
Jowar,MP,12,2017,2.9924577039378772,1749.2770951666648
Bajra,Maharashtra,10,2019,4.809283763605705,2158.8098206867944
Barley,Haryana,7,2024,3.363897799426222,2054.8534492148688
Soybean,WB,5,2016,4.053980705881697,1878.3532049538608
Bajra,UP,1,2023,4.070685113682714,2040.636994746182
Rice,Gujarat,5,2017,3.943012392759002,1827.1666548530168
Rice,MP,8,2015,1.6728210047574636,1127.1550186428763
Bajra,TN,12,2021,3.6776041964754667,1957.6116367150478
Maize,Bihar,12,2019,4.631832959009817,2024.1733709866805
Bajra,TN,7,2023,4.452277897529182,2148.1293204131216
Cotton,Gujarat,7,2017,4.702315136357877,1899.03793442718
Sugarcane,Gujarat,2,2015,3.0553570829401995,1616.8662631175414
Rice,Gujarat,1,2021,3.0910984893398172,1979.5253501394213
Groundnut,Gujarat,4,2022,4.3286561992981145,2269.620051911077
Bajra,Maharashtra,8,2016,2.5621441200752155,1326.3841737249793
Rice,AP,1,2016,4.177758921962154,1711.1652491329874
Sugarcane,Bihar,2,2023,3.2654035905233463,1922.5501168584706
Sugarcane,Bihar,7,2018,2.4251536824491966,1449.6489779073881
Groundnut,UP,5,2015,3.7528846046532216,1860.776622113547
Jowar,WB,6,2023,2.535280646666269,1846.5242891650971
Cotton,Haryana,12,2023,3.8512242530269254,2155.3496679385266
Bajra,UP,8,2020,3.492575622420714,1668.7065046959144
Wheat,Haryana,12,2020,4.027680077786456,1910.7712892154464
Bajra,AP,9,2023,3.5967118100744493,1973.0880507373208
Jowar,MP,8,2016,4.153997767368965,1699.2001879439674
Soybean,Gujarat,12,2023,4.986735502813206,2388.570717699014
Barley,AP,1,2018,3.137186969311398,1682.6726384094693
Maize,AP,11,2018,3.5938780757523348,1797.3008274721983
Jowar,AP,4,2023,1.8566177781812971,1587.8286867520808
Sugarcane,AP,5,2021,4.826434766539286,2280.436626108482
Wheat,AP,9,2024,3.5871786963101333,2215.4833561858513
Maize,TN,6,2019,1.8598068202254188,1514.5113868475737
Rice,Haryana,6,2022,2.9000408584818578,1944.5757261005642
Bajra,TN,3,2015,1.784527562897255,1284.4842793252906
Maize,AP,12,2021,3.240202841350179,1960.3276213544918
Rice,Gujarat,2,2018,2.4696828590780555,1536.165336010388
Barley,Punjab,2,2016,2.6909768378668675,1626.4097544214333
Rice,Bihar,7,2016,1.741773300569339,1370.6947356618616
Wheat,Haryana,5,2023,4.168429326184829,2063.8594653327445
Sugarcane,Gujarat,12,2020,4.443943365179948,1954.13648850646
Jowar,Bihar,10,2018,1.9904740319249632,1240.0354092850232
Groundnut,AP,1,2016,4.127283740570329,1619.3596149409857
Jowar,TN,12,2021,1.949993223799278,1758.4841610684948
Jowar,TN,5,2023,1.7993963108992284,1799.4424306973008
Rice,Punjab,11,2016,1.899324819405216,1189.4115606633584
Bajra,WB,1,2018,1.6112436698054695,1393.2270933011894
Maize,AP,9,2015,2.816261148517685,1162.779590196356
Groundnut,Gujarat,8,2015,4.835227020683794,1692.784848460183
Groundnut,UP,4,2017,4.647392133721375,2150.4067742095453
Maize,Maharashtra,11,2015,2.661675007814279,1167.3245372759202
Maize,UP,1,2018,4.281267011177728,1810.9273572421594
Sugarcane,TN,11,2020,4.386050416880471,1999.751208474049
Wheat,UP,8,2019,2.0322044540145536,1495.8733867062476
Barley,Haryana,5,2023,2.303093518315003,1713.5845083669312
Wheat,TN,1,2016,3.916734694485191,1676.4883450508153
Maize,AP,2,2016,2.4241078309251423,1466.8360313367762
Bajra,AP,5,2017,4.783535214452881,1962.7463725513933
Cotton,Haryana,9,2018,2.307493183316989,1107.5003579638687
Cotton,Maharashtra,10,2023,4.2970092142087,2057.4384564950765
Barley,Bihar,8,2020,4.153351177596697,1753.0994798444833
Maize,Haryana,11,2023,3.2631545281598155,1832.5284173447778
Cotton,Bihar,10,2019,2.421465062884626,1550.5416598183274
Barley,MP,8,2023,1.6185072686576258,1460.0009523097337
Groundnut,TN,9,2023,4.399342235367916,2052.5297015442916
Barley,Punjab,2,2015,2.82214618194975,1517.164489602761
Groundnut,Maharashtra,7,2023,2.690385849884911,1645.7582974141965
Sugarcane,WB,10,2021,1.655728089850077,1446.2986520520726
Cotton,Maharashtra,5,2022,2.0296526415105527,1776.0849904583372
Barley,Bihar,3,2017,2.7877038844743387,1733.9195087264109
Barley,MP,10,2015,3.9179035331083383,1548.7572638904178
Barley,Bihar,8,2018,2.2256497853998294,1328.364270995335
Bajra,TN,2,2015,2.0726377466203014,1420.9823857112194
Barley,Bihar,4,2015,2.4180373360741387,1685.4242970330713
Bajra,Gujarat,12,2018,2.4920174554436034,1601.9484224394116
Jowar,AP,5,2022,2.934939755662748,1890.5885905307491
Sugarcane,WB,5,2015,2.7632756155795106,1467.6791174780656
Jowar,MP,4,2024,1.7587328972577139,1721.1310342393226
Soybean,Gujarat,3,2024,3.662692294910711,1969.4012905930515
Jowar,Bihar,3,2023,1.9566202867664089,1792.0540066961514
Maize,WB,5,2020,4.539508774686188,2008.759992176198
Groundnut,Maharashtra,12,2019,4.50829845544879,1984.1177990756853
Maize,UP,10,2023,1.7533565317888615,1597.8001519372049
Wheat,Gujarat,6,2023,2.9458464358564345,2043.7365757082046
Jowar,UP,1,2023,3.1690848260519466,1861.9195658408128
Cotton,Haryana,11,2017,4.985538349728053,1859.4418583581792
Rice,UP,4,2022,2.379406891662354,1919.7124974218189
Jowar,Gujarat,10,2024,3.725825857076255,1920.5689146746108
Sugarcane,Punjab,10,2018,3.099809966963665,1546.9444172578133
Jowar,TN,6,2018,4.190076246341113,1775.4136260280718
Bajra,Haryana,2,2021,2.369531312336254,1893.3468294294485
Wheat,UP,10,2022,3.8832242140714057,1975.5329497958694
Barley,Bihar,5,2018,1.9546200625091323,1395.2214593089705
Wheat,Gujarat,11,2024,1.552944807394314,1734.2103724874403
Wheat,MP,9,2020,1.5637803895410225,1524.4147077571806
Groundnut,Bihar,3,2015,3.224413894216962,1509.3723732321498
Rice,Maharashtra,3,2016,4.197564016133643,1998.186882897927
Wheat,Bihar,9,2019,3.521695222799015,1725.8393124925014
Groundnut,Gujarat,3,2018,1.6271305761082873,1319.5831104500112
Barley,Punjab,4,2017,3.43227149536218,1764.277561627562
Maize,Maharashtra,12,2020,1.8963885804689233,1547.0845226390923
Barley,TN,9,2024,4.87889473393291,2041.8632295134025
Cotton,UP,4,2020,2.7340060047767167,2002.7897574185306
Wheat,Haryana,5,2024,3.261951892172422,1991.5488332120774
Wheat,Maharashtra,2,2022,2.685585889346955,1915.8083861190155
Maize,UP,8,2016,3.1348268769794227,1481.6993601906918
Sugarcane,MP,9,2021,4.854613018728279,2043.6169775814692
Wheat,Maharashtra,10,2021,2.4118434440088707,1537.4512406033314
Rice,Maharashtra,4,2016,4.013286185826733,1851.1038811323058
Soybean,Haryana,3,2020,4.143505496598854,1968.921989210744
Wheat,UP,4,2019,2.1671353054720037,1620.317393470759
Soybean,TN,7,2016,4.052017739183986,1551.9529692753788
Barley,Haryana,1,2023,3.7679806790938546,2193.3952836711187
Jowar,UP,11,2022,2.518647706851632,1645.3664985375804
Sugarcane,TN,11,2021,3.329408872977633,1798.6114232928346
Groundnut,MP,2,2020,3.5649429223651454,2000.3069671396631
Bajra,Punjab,10,2019,4.427939488816073,2035.3646700629486
Sugarcane,Haryana,5,2023,1.936892906933914,1918.0580044292085
Bajra,UP,9,2019,4.901916378317301,2073.6125734919324
Barley,TN,6,2020,4.192051031340304,1867.207346673585
Sugarcane,TN,3,2017,3.3724166187798694,1908.8470948193922
Groundnut,Maharashtra,3,2023,4.216799395736674,2148.8210472597048
Bajra,Maharashtra,7,2022,4.066063649070339,1907.9192743320928
Maize,UP,3,2023,3.110453521262128,1976.9035421997648
Rice,Bihar,10,2015,2.676179750653276,1391.2038420105237
Sugarcane,MP,3,2015,4.9601096159883,2225.2974403707944
Barley,Gujarat,10,2016,4.595334918589955,1757.8933737575678
Wheat,Gujarat,12,2018,4.828222997004955,2299.0022911856527
Groundnut,TN,7,2024,1.6696498184934578,1720.2293593981797
Bajra,TN,9,2019,4.353290503493625,1823.4621634260602
Bajra,Punjab,9,2021,4.61929654273923,2117.6547689723284
Rice,AP,3,2018,3.1691237538308354,1683.270322006661
Bajra,TN,8,2015,4.618273280526725,1690.6646364459666
Soybean,Bihar,1,2022,1.8530740617898627,1592.9584577096564
Cotton,MP,12,2017,1.7116606793962643,1408.7401583119763
Soybean,Gujarat,8,2023,2.5204555105507476,1834.4918736787158
Bajra,MP,11,2016,1.5918486842752677,1224.8997495747017
Groundnut,Haryana,2,2015,3.8939607449816407,1737.7702718878195
Sugarcane,TN,4,2024,4.744392484714581,2361.5671678402628
Barley,Bihar,7,2022,2.532698635513576,1523.3604415854857
Wheat,UP,6,2017,3.808616822705063,1720.9613059951148
Sugarcane,Maharashtra,12,2015,3.138169925200173,1535.043718134019
Maize,TN,9,2017,2.392700180839142,1597.8530895059287
Sugarcane,TN,8,2022,4.7149688388552,1989.0730073038874
Sugarcane,Bihar,2,2018,4.852693674325071,2139.7520658140515
Barley,AP,4,2024,1.9716416899001308,1697.86695960424
Rice,MP,1,2021,4.184402242076834,2126.8277092418057
Bajra,Bihar,7,2022,2.160858972225191,1664.8011913349812
Rice,WB,4,2021,3.2087816804919367,2048.595136375819
Maize,WB,8,2015,2.763443912319474,1375.6994146250352
Jowar,WB,2,2018,2.353960016480876,1622.0424252901369
Wheat,AP,8,2024,3.8653311795094982,2078.61676068996
Soybean,Bihar,2,2023,4.493886645444511,2262.458573604241
Wheat,Punjab,11,2021,4.23409478701381,2014.0090188694217
Bajra,TN,8,2015,4.027993087506785,1615.0172739776635
Wheat,TN,1,2022,1.7318999611577666,1548.4253275820686
Cotton,WB,2,2018,1.8409940901235713,1571.1870165459409
Soybean,Maharashtra,5,2021,3.1269037105187407,2039.2186022498688
Maize,Bihar,1,2020,3.4451705084569,1785.551801118736
Bajra,Bihar,12,2021,4.031851913399423,2043.1942857003182
Groundnut,UP,5,2024,2.7454952488696605,2088.012225364161
Maize,Gujarat,5,2024,1.580241500271209,1703.0246326785193
Cotton,Punjab,7,2015,1.626354801394762,1345.6039032809304
Soybean,Maharashtra,2,2020,4.49190694765462,2234.651708386731
Barley,AP,2,2017,1.9499341299313635,1372.028239099499
Cotton,Haryana,12,2024,4.779128351818589,2252.66554373209
Maize,AP,6,2018,2.6641979934189983,1677.5549856690577
Bajra,AP,11,2015,3.5427857281083646,1372.7891841640992
Jowar,Gujarat,10,2024,2.0901636988479373,1598.4451387079334
Bajra,AP,3,2022,3.0891311555358003,2009.446024921115
Soybean,Gujarat,8,2016,4.565332535736003,1721.1286231609815
Jowar,UP,3,2017,4.944464535586723,1963.8661805244774
Rice,Gujarat,10,2021,4.182899945401591,1953.7185113456142
Soybean,AP,4,2016,4.176161572650209,1997.9641317722894
Soybean,MP,7,2018,4.598593751194534,1839.1802424296102
Cotton,UP,1,2021,2.357126202487783,1655.8302173316338
Bajra,TN,1,2017,4.076933436685085,1846.7757009547865
Maize,AP,9,2016,3.4541775924524405,1732.662217520479
Barley,Gujarat,12,2022,2.4158882004976716,1631.6580077651333
Wheat,Haryana,6,2016,1.6941546427849685,1178.4203638750105
Sugarcane,AP,5,2024,2.2028715804834436,1880.0309463272995
Barley,UP,2,2021,3.775665433418101,2198.0567944698996
Wheat,Gujarat,2,2017,3.4944661811400786,1711.8607393033935
Rice,Maharashtra,7,2018,1.7424480070694222,1532.9180846779116
Maize,Bihar,6,2020,3.468091412857177,1688.1646327816534
Bajra,AP,12,2017,2.8672726151433316,1435.0697940988978
Groundnut,TN,8,2015,1.5522609387748316,1047.7904018866138
Soybean,WB,3,2022,4.683222483776416,2281.636529410623
Barley,Maharashtra,3,2018,2.404316505101823,1599.0318791598613
Wheat,Maharashtra,5,2015,3.4368840692964855,1549.821265197155
Groundnut,Punjab,10,2016,3.5620050179678238,1346.39204392703
Barley,Bihar,4,2020,3.2458315797657704,1886.5557510751007
Maize,AP,12,2015,2.338537031316452,1345.3417307823677
Bajra,Maharashtra,8,2023,2.9257828979847775,1797.5280290982923
Jowar,Punjab,6,2021,2.5161586683138233,1599.4204977067031
Barley,Bihar,8,2022,3.017447103662096,1731.512614465712
Barley,Bihar,7,2022,1.7893118529596561,1545.6174374200011
Bajra,UP,2,2020,2.080818198665227,1601.4306147564728
Rice,AP,9,2022,1.9813088605250053,1475.3178069469193
Cotton,TN,11,2021,3.582505875607043,1920.5945332474084
Barley,Maharashtra,6,2015,3.7956346622836614,1519.7988176264948
Bajra,Maharashtra,11,2017,4.69884609288762,1882.638786685943
Cotton,Haryana,11,2023,2.417567552644979,1675.68151312378
Bajra,Gujarat,6,2022,2.8772107498554855,1767.295873353296
