N,P,K,ph,organic_matter,region,soil_status
134,95,48,7.409400301062847,2.746406250951667,TN,Good
18,9,67,4.605423874995798,2.7511626966803493,UP,Moderate
133,101,99,6.310073110574506,1.0099746262531089,Maharashtra,Poor
113,19,42,5.15350816530885,1.9104429992495677,WB,Moderate
138,9,13,5.660355215937502,2.9219332908195614,Haryana,Moderate
124,105,10,6.353123038128136,3.4003917938075343,TN,Good
60,85,74,8.480883163572638,2.3676967636819493,Gujarat,Moderate
41,118,56,7.402118492357513,2.414400043038846,Gujarat,Moderate
12,8,71,4.858183473013693,1.9080478948258535,Bihar,Moderate
139,38,100,8.397237159647549,2.117173983679949,Maharashtra,Moderate
84,44,103,6.502715024144422,0.796800741829209,Haryana,Poor
19,131,148,5.021269929760853,1.5487642623954851,WB,Moderate
49,140,134,6.637190849997523,2.021881103048418,MP,Moderate
91,132,40,4.954628364788926,1.3249436955241414,Bihar,Poor
87,71,109,5.83662551090379,1.579487094158992,WB,Moderate
68,118,203,8.02761926692491,3.4135899364264812,Maharashtra,Moderate
36,123,39,7.293077715032725,0.5156073467260222,Bihar,Poor
139,98,124,6.389709731866937,1.407930319297177,UP,Poor
98,16,34,5.132196706545825,2.2518620480614087,Maharashtra,Moderate
124,56,177,5.4108470579758565,1.3369006513773039,Maharashtra,Poor
53,6,178,8.891182047248977,2.529391564368942,Maharashtra,Moderate
129,5,97,5.714683815033263,1.3978252412772987,Punjab,Poor
40,59,197,7.080637753268716,2.4146231093423065,Haryana,Moderate
44,108,133,6.4987409380355174,3.0495877892016274,TN,Good
102,103,109,4.115520438116941,2.4759318238008223,TN,Moderate
105,72,189,8.723373977025584,0.649653627849066,TN,Poor
136,86,203,4.4396463094889285,2.8856401088445844,Bihar,Moderate
127,144,199,7.2935387204562305,1.138404118060314,Bihar,Poor
85,54,104,8.055121280455651,2.4043749934512686,MP,Moderate
46,25,107,7.74367346433861,2.4402010462582773,AP,Moderate
4,14,35,8.046251587786069,2.911211312742843,AP,Moderate
0,89,29,7.698600102503411,2.017469361222364,Haryana,Moderate
43,108,51,6.227860834785094,1.627890123470551,TN,Moderate
37,93,188,8.481372960205757,2.0540846653170717,Punjab,Moderate
18,118,5,8.562205444040275,2.137270796460105,MP,Moderate
114,119,106,6.184774389400288,2.9646144322582035,UP,Good
86,18,122,6.423881748239191,1.1152130334633614,Haryana,Poor
122,108,169,6.428231984755212,3.0404963450117277,Gujarat,Good
81,86,117,5.394514096512243,1.5971228333276692,Punjab,Moderate
57,34,199,4.574683121554937,2.731586936082184,TN,Moderate
66,18,144,5.309897614536768,1.5071377544385722,Bihar,Moderate
121,114,24,8.220519042298339,2.626656047183846,MP,Moderate
86,66,34,6.71528113935058,2.89753796117859,Punjab,Good
130,114,196,8.25099074360234,2.174196408853449,Gujarat,Moderate
54,57,83,7.725809687452933,2.3586338689142745,Maharashtra,Moderate
88,80,132,5.743072572987693,2.62328171264584,Maharashtra,Moderate
57,59,89,4.926562502217818,2.5652820848088513,WB,Moderate
62,26,68,6.8360990615589365,2.6822466509436,WB,Good
90,107,22,8.679283528137834,3.0490260193169765,Haryana,Moderate
51,49,36,8.197076033870683,1.1615492546019777,Maharashtra,Poor
125,123,151,7.819177462984881,1.144194524932474,UP,Poor
23,12,98,7.820870408954889,3.4120472482659183,Haryana,Moderate
71,69,37,6.638766477005163,3.0539619682533115,MP,Good
8,9,194,4.847631843800469,2.27511540607196,WB,Moderate
109,49,154,5.4277228023542,0.5245363897786334,Bihar,Poor
93,50,113,6.889464193915838,3.064274693278826,WB,Good
116,83,161,5.581767124735571,2.754789711031159,Gujarat,Moderate
82,70,8,7.907833795134464,3.3691285486879123,MP,Moderate
79,8,182,5.866083805703453,0.5394854730097602,Punjab,Poor
99,92,104,4.569482398461016,0.5855772285084975,Maharashtra,Poor
39,59,126,7.912721765166362,2.052351529785392,AP,Moderate
102,63,136,7.49065091636451,3.068147627865843,Punjab,Good
61,6,9,5.2657842672765005,3.473949132477834,WB,Moderate
68,50,171,8.905576148532955,1.4600756865487603,WB,Poor
108,6,61,6.015947618028328,0.6090910576625335,Punjab,Poor
3,133,35,7.402303367523025,1.0865240691686202,Haryana,Poor
71,17,11,8.552242201324937,3.1310311079816238,Gujarat,Moderate
16,74,16,4.779982941571362,1.8993511360457216,Haryana,Moderate
113,26,14,8.39510895335328,3.0599208687324,Gujarat,Moderate
84,21,161,7.519564322244731,1.8317248745895707,MP,Moderate
56,90,145,4.837813869778816,0.6601694394629037,Haryana,Poor
106,74,131,7.322560910307181,2.3527256907330143,Bihar,Moderate
47,120,202,8.372878088724228,1.8070414884060861,AP,Moderate
116,7,163,7.99507703992065,1.9740595958541831,Haryana,Moderate
30,114,141,7.803034862579078,3.346912231857711,AP,Moderate
111,85,183,4.806680741666298,1.8712249657869033,MP,Moderate
46,105,92,4.953120552628718,2.8895824172677016,WB,Moderate
133,39,148,6.738582274925104,0.6767376860465003,Maharashtra,Poor
107,139,191,6.900730083256832,1.9371168549872795,MP,Moderate
71,54,190,8.718120318092677,2.260084502752325,Maharashtra,Moderate
70,14,15,6.343406673282777,0.8396932770628126,UP,Poor
107,23,168,5.51251303630686,1.406699958302804,Gujarat,Poor
52,27,5,4.953864556153108,2.718780950859878,MP,Moderate
15,99,25,4.270854779379549,1.051719964170937,MP,Poor
115,68,176,4.343267872154157,0.8853541172516055,TN,Poor
72,100,104,6.870834631890068,1.397826530880716,Punjab,Poor
73,101,169,4.881309790414052,3.076885042404096,AP,Moderate
80,13,10,8.258085477004162,2.788830499053921,TN,Moderate
11,129,146,6.98235909895707,2.8304047334329785,AP,Good
127,22,97,8.324432789261225,1.467372567718092,Bihar,Poor
69,86,133,6.137309161297512,0.7968171916574506,AP,Poor
40,33,140,6.97888497500868,0.595858243541802,Bihar,Poor
58,120,115,6.627141515712095,2.2585952724276437,WB,Moderate
88,87,48,8.933383748316635,2.6068567706571484,MP,Moderate
23,65,127,7.984099466216394,1.633673414958957,Gujarat,Moderate
79,137,91,6.97700041097594,2.0865853032582242,Maharashtra,Moderate
133,109,107,7.0329299465480375,1.3370116122762097,Maharashtra,Poor
131,118,109,5.244008563286957,1.5929066539119034,Maharashtra,Moderate
91,73,79,7.673764717098826,2.689448409073255,Punjab,Moderate
91,122,159,8.914164314844832,2.654660661884594,UP,Moderate
80,19,40,4.6471565277323865,0.5842751181934639,Punjab,Poor
70,94,174,7.186305989845497,3.3326946968925655,TN,Good
64,92,152,6.589406607601472,1.3070357491788516,UP,Poor
51,87,12,8.252055963455348,3.2227595008220264,AP,Moderate
29,24,50,4.000234348958033,2.035690502644954,Bihar,Moderate
98,111,104,4.682924437018063,1.9975460482335912,WB,Moderate
97,77,56,4.185363930594455,1.8518394909387,Haryana,Moderate
41,96,30,4.814666341849788,3.267282170395871,MP,Moderate
138,20,39,7.539681401643746,1.1243239532398563,MP,Poor
26,79,192,4.698357121911593,2.334935516403325,Haryana,Moderate
71,102,135,7.111655256984937,1.4533448222742815,Gujarat,Poor
17,123,127,8.341028788601154,3.2457158588779076,TN,Moderate
76,61,136,4.173117789676956,1.0080216303732592,Haryana,Poor
44,137,66,4.1339320794006325,2.5285693172757737,Punjab,Moderate
114,141,68,8.949241371539049,1.765275317230062,Bihar,Moderate
86,15,182,7.366372827769363,2.4836685971332173,AP,Moderate
139,109,151,4.703476108712044,0.9728225514637623,AP,Poor
91,69,175,5.533459949571921,1.6809772576085895,Bihar,Moderate
21,30,86,8.925025766365097,0.8217875494649266,Punjab,Poor
91,23,18,5.136082870269682,3.4063309468771568,WB,Moderate
76,20,18,7.764132825640525,1.141977212519611,WB,Poor
24,60,58,5.205910385728113,3.4796783786998127,Gujarat,Moderate
107,105,161,5.9923381524196895,1.7554944729699526,WB,Moderate
134,118,135,8.403521258733281,0.7146473806316022,Maharashtra,Poor
108,72,102,4.142194706208719,0.5527255476887634,Haryana,Poor
133,82,108,5.536175796943704,2.296869116030657,AP,Moderate
23,34,9,6.43596354200322,2.3441889689356152,Punjab,Moderate
18,11,9,7.12747368913421,2.074379492590908,Punjab,Moderate
82,144,121,4.141208274807694,0.6991975256106246,WB,Poor
114,111,49,6.053354832193299,1.4945131060225842,Punjab,Poor
8,26,196,5.721435909525296,1.5772124190207792,MP,Moderate
111,34,196,4.134333009591916,2.61445019817741,Gujarat,Moderate
101,53,175,5.776838553836882,1.7565641755992218,Maharashtra,Moderate
47,73,175,8.658441445582582,2.2189013305503553,Bihar,Moderate
68,46,120,5.373142213666956,1.3589910255306235,TN,Poor
118,10,55,6.9279564875877755,2.6779452064439413,AP,Good
44,38,17,5.490478536846428,0.6402977446962944,UP,Poor
124,126,77,4.533330603153537,3.465512770583376,UP,Moderate
13,128,72,5.448617400201395,2.424477762889118,Maharashtra,Moderate
133,14,73,6.353795694550129,0.9465835285062129,UP,Poor
134,32,139,5.481041989232199,2.652472451179891,Punjab,Moderate
36,7,96,7.120846605770307,2.859671500389222,Maharashtra,Good
52,81,108,8.745443609909762,2.8657879821527956,Punjab,Moderate
17,115,82,4.346357820085464,1.3121964770334338,Haryana,Poor
37,130,174,7.585021803371656,3.375913141365191,TN,Moderate
128,39,106,4.006282035471566,0.553213642340181,Haryana,Poor
43,118,9,4.005107495252721,1.639518341210734,Haryana,Moderate
46,66,179,4.664596773551679,0.8126545105174351,Bihar,Poor
34,56,52,6.399652520968249,1.654578218199532,MP,Moderate
59,120,127,4.24002017457417,0.6716749914028572,MP,Poor
89,51,96,7.61075883880701,2.4349391883819953,Gujarat,Moderate
51,105,179,4.146407725613698,0.6873834705062829,UP,Poor
7,27,140,6.4771588736327566,2.3475403769316805,MP,Moderate
106,111,153,7.380493188268459,1.202252776711482,WB,Poor
130,39,92,5.1877530299647505,1.037443626777412,UP,Poor
95,107,122,6.8964906855944506,1.5410025917764334,Maharashtra,Moderate
25,123,28,5.308907074829462,2.4228830866134587,UP,Moderate
110,36,145,5.070486303429881,2.234601464969535,Maharashtra,Moderate
122,6,117,8.091947071762679,2.541414786989928,Gujarat,Moderate
50,116,147,5.6645667064032,3.2569429396732317,Punjab,Moderate
122,126,114,8.069897834837946,1.109909535539303,UP,Poor
4,20,93,5.084547058892765,1.7400713384276258,MP,Moderate
76,96,113,5.779327852588441,1.2974618492127878,MP,Poor
0,58,57,4.51329406829859,2.259043983744564,MP,Moderate
10,37,204,6.4825019414713045,1.3502023810462167,Punjab,Poor
7,140,163,5.907971461974461,2.1740501065862636,Haryana,Moderate
31,57,203,4.0297830982941445,2.969491405731387,Punjab,Moderate
27,68,55,6.3242756384739565,2.1528363722943125,MP,Moderate
130,62,179,4.372073182238774,3.014387406133711,TN,Moderate
127,122,171,8.184780228851208,2.3340506098757787,AP,Moderate
61,41,121,6.468465871635128,3.1108995044002237,Punjab,Good
26,16,61,7.450253482617955,3.2912512655897346,AP,Good
44,88,182,8.105679978102973,2.023438608753987,Haryana,Moderate
104,136,119,4.255889528751265,2.87193800771241,Bihar,Moderate
91,98,61,5.685988754263756,1.9064463359648776,TN,Moderate
24,90,39,4.125589134710615,2.6155813345777403,TN,Moderate
43,42,90,4.248132929848751,0.6125235985068959,Punjab,Poor
135,96,139,4.189162256185303,3.400737348442556,TN,Moderate
79,18,57,6.389532706008984,3.1830003813256758,Maharashtra,Good
81,79,14,6.25339023782813,3.1798620885638953,Punjab,Good
134,132,43,4.306202230664886,1.3437538651323706,WB,Poor
87,77,190,5.311842331757963,1.3495017322966523,UP,Poor
126,14,167,5.22245597753386,1.707802265614273,Bihar,Moderate
54,42,131,5.483075670462031,3.140568628420146,MP,Moderate
55,109,63,7.203811993944167,3.0759174099254554,UP,Good
14,36,121,7.485336361117868,1.368379914179504,UP,Poor
57,18,154,5.695357149250517,2.125328506742785,MP,Moderate
87,136,141,7.94115318895345,1.9255104400386498,UP,Moderate
96,100,104,6.08930088003464,2.4520255551969448,Maharashtra,Moderate
7,14,12,6.612013454225767,1.1416997290432018,Haryana,Poor
39,122,124,4.727748002097474,0.7551518964105102,Punjab,Poor
13,111,62,5.164477220329836,0.5817653671919103,TN,Poor
52,20,131,7.637776177104441,1.6442519438814402,WB,Moderate
126,100,99,8.885211182598404,3.339835480640042,Punjab,Moderate
79,22,154,7.5232677781494095,2.5544429309597803,AP,Moderate
114,11,99,4.270991929110393,2.7473905122654,Punjab,Moderate
133,130,172,4.714456766001979,3.335490879679095,Punjab,Moderate
54,119,160,6.22889270967125,1.7661546068270653,Maharashtra,Moderate
43,115,178,7.662864314464702,1.9231037799984907,Gujarat,Moderate
17,86,73,4.829662289745744,1.5786232978439516,TN,Moderate
15,135,56,7.754105682962574,1.0441179870353958,UP,Poor
11,133,15,6.779178619796605,2.7991818323376005,Haryana,Good
44,37,154,7.872715893802882,3.2200573787930504,Gujarat,Moderate
92,78,51,6.788188070564683,2.9416267021529405,Punjab,Good
21,112,93,7.012615889624316,0.6431604834861151,Maharashtra,Poor
96,63,17,5.24373533012478,1.3974342307187109,Bihar,Poor
46,76,130,7.60094868463914,2.27625675149807,Gujarat,Moderate
28,91,104,8.220071841261495,1.481555275485394,WB,Poor
44,21,122,8.35645403909411,0.950356644271935,Bihar,Poor
76,93,177,4.147265263088057,2.115089292373027,Maharashtra,Moderate
8,59,79,7.122989004830947,2.0644765178535107,Haryana,Moderate
23,10,73,8.947691670917909,2.6296828976571684,Punjab,Moderate
14,88,125,6.934578282764447,3.499601601508625,Maharashtra,Good
12,88,82,4.8563450376430986,2.444715296141729,Haryana,Moderate
90,76,26,8.388040454040778,1.4506566586351568,UP,Poor
100,113,199,5.321532074252838,3.369143471696997,Punjab,Moderate
70,116,167,4.225067297806047,2.2139014284798044,AP,Moderate
121,33,164,6.152589839121941,2.4372083387797527,WB,Moderate
75,21,170,4.501363467077661,1.5726829315515403,Gujarat,Moderate
115,22,62,4.576211434187835,1.8555091495364364,AP,Moderate
60,67,172,6.316445737112306,1.7558928321449614,Bihar,Moderate
125,86,25,7.063417060379554,3.3086472967563063,Maharashtra,Good
0,79,53,8.526960308293663,2.9287704026987083,UP,Moderate
67,83,101,7.52626467006259,0.7721121938057012,WB,Poor
87,94,96,8.2130157581146,1.441599108616844,MP,Poor
20,135,43,6.05892207269896,0.6670656206457598,Haryana,Poor
134,135,193,5.592958475732727,2.0502780584352838,WB,Moderate
2,103,104,6.964201334091156,1.3382728721905015,Maharashtra,Poor
50,111,14,7.477497837132995,0.7202005819049073,Punjab,Poor
78,44,172,6.841252224257355,2.816027301116621,TN,Good
94,72,62,5.322606369532172,0.7733846712313435,TN,Poor
122,24,93,5.848619446692019,1.3146915499574026,Gujarat,Poor
5,19,177,6.241523530279538,2.814911685827298,UP,Good
16,97,149,4.070759520476512,2.0347156969112157,Gujarat,Moderate
116,137,125,8.399193927116405,2.951347597051062,Punjab,Moderate
59,43,72,6.557050848993305,1.7434437759774637,WB,Moderate
124,44,14,7.755149736088491,2.9445866439701076,MP,Moderate
80,139,121,4.859556490280352,2.114491092574083,UP,Moderate
84,100,66,6.783218457100819,0.7638615724996775,AP,Poor
50,104,93,8.630655857592782,1.914471487865133,TN,Moderate
138,37,164,5.071383927820587,2.1606308584543896,AP,Moderate
70,122,76,5.729281004101008,2.3363050319909036,MP,Moderate
38,41,174,5.94161585575254,3.283649854605073,WB,Moderate
68,36,177,5.91651805773539,1.050671766603721,Haryana,Poor
47,47,80,7.003112970821801,2.318083968454869,Punjab,Moderate
124,40,153,5.96885123293942,2.756067287248065,Punjab,Moderate
56,102,113,7.370272482465326,3.169864966512223,Gujarat,Good
20,53,159,6.422801641499878,2.0759182787582247,Bihar,Moderate
81,29,132,4.78812963325119,1.1418515952649424,TN,Poor
98,112,162,8.74284117735748,2.9530464014855498,MP,Moderate
14,100,78,5.197581717236746,3.2151436391429593,MP,Moderate
68,70,133,6.812349639621141,0.8191043151745478,WB,Poor
75,13,13,4.3034701881341215,1.1891505090009025,Gujarat,Poor
61,106,7,8.593108400382413,3.114389784548558,Punjab,Moderate
118,26,117,8.639980433681034,1.953246698385358,Haryana,Moderate
36,103,57,5.822719619721681,1.0073012819026028,WB,Poor
133,19,174,4.604900805605303,2.435883790408739,Gujarat,Moderate
25,11,151,7.849920582077784,1.8748667748725059,AP,Moderate
7,110,10,5.3112633811203604,3.403878183311993,UP,Moderate
3,20,139,7.503078187085029,1.168142473018598,TN,Poor
20,25,175,8.575740985600536,1.5864856056287509,Punjab,Moderate
24,32,84,6.951191442587495,0.9984536238269672,Haryana,Poor
42,78,40,8.306187555049867,0.6491976235468216,Haryana,Poor
36,87,200,5.123242261319129,1.3217099797302194,AP,Poor
41,21,100,8.552153757078102,2.9594838212134245,MP,Moderate
91,69,43,5.133222760008881,1.3016989055421022,UP,Poor
60,40,47,5.1290005632143245,2.5890291858796033,AP,Moderate
67,62,169,8.399344415171264,2.0780703576478414,Gujarat,Moderate
52,24,160,6.774517420974926,2.059130051513475,Punjab,Moderate
83,108,54,7.997208069670178,2.8446297723804843,UP,Moderate
33,10,43,8.012443732665691,2.3533035935300393,Punjab,Moderate
75,27,134,7.234806599732439,0.9795671865381688,UP,Poor
96,9,129,4.945368612181933,1.1622927891896861,Maharashtra,Poor
29,50,169,7.4604701751433815,2.1313540316180797,AP,Moderate
87,21,105,4.318173333820647,3.0359439506062635,Maharashtra,Moderate
6,79,119,5.00334023084347,0.9569577875604285,Bihar,Poor
35,31,198,7.21455916184688,0.8206859707900752,Haryana,Poor
37,27,23,8.539048984497551,2.0526155482212394,Bihar,Moderate
51,91,73,7.85846404818083,1.0659527973293113,Maharashtra,Poor
139,117,48,5.662288792213319,3.4827069839199574,AP,Moderate
92,125,145,8.1185089033625,0.5130748735937166,TN,Poor
106,69,154,8.832986461454137,1.8465896909894384,Punjab,Moderate
125,32,139,5.659751705596301,0.9876243642244312,Haryana,Poor
48,86,134,4.934127158664134,2.5432365717642016,Gujarat,Moderate
20,11,66,4.987572283476588,2.390403552304468,TN,Moderate
14,106,93,6.001618114223129,2.9212035147953754,TN,Good
13,18,137,4.261617038871644,2.1902089970840284,Bihar,Moderate
41,62,152,6.4387867223777535,1.0681056836481708,Gujarat,Poor
14,48,130,7.661492696333877,0.659944188971859,WB,Poor
62,18,58,6.652297699097242,2.666440322154292,MP,Good
26,48,80,8.850251232107556,1.819765588606174,Maharashtra,Moderate
92,77,195,6.308503983943174,1.1666385003141853,Gujarat,Poor
104,6,168,4.066294225709509,1.255465399020511,Punjab,Poor
52,9,148,6.350621773467496,0.9470802871607807,Maharashtra,Poor
51,94,61,8.649410781922136,1.3507410031724323,Gujarat,Poor
62,91,68,4.479306767922366,2.876064178527586,UP,Moderate
56,144,142,5.114837282666834,2.3619801949551955,Gujarat,Moderate
119,82,103,7.577796332548177,3.4621949290009706,AP,Moderate
51,131,106,5.470503427731717,2.072843705403578,AP,Moderate
106,81,103,7.826204595786136,2.0644689393411735,WB,Moderate
42,103,55,6.096621187468862,1.0741581839910506,AP,Poor
134,51,31,7.980335624114703,2.2593665855998544,UP,Moderate
116,83,139,6.757664677475404,2.325102989355343,Punjab,Moderate
3,120,95,4.412343166593397,1.1195931921314208,AP,Poor
132,83,45,5.930681273893171,0.7638982226788257,Bihar,Poor
79,119,122,5.666241650304595,1.6063138776609918,UP,Moderate
40,12,130,8.050405981355876,1.0163103730396403,AP,Poor
131,27,101,7.124391537313946,2.009613756450569,Maharashtra,Moderate
1,17,125,7.8870040425274395,2.0783294792206033,Punjab,Moderate
42,27,145,5.860748794572347,2.324467601466643,Haryana,Moderate
81,35,121,7.45871629650396,2.308492990936433,MP,Moderate
107,134,70,4.32617193549933,2.5246343898021784,TN,Moderate
