crop,region,N,P,K,ph,rainfall,temperature,humidity,fertilizer_amount,yield
Soybean,TN,12,12,140,4.126531206961799,183.84545430633773,17.464573730918147,80.54618119659185,174.7725560324709,6.450697126108557
Wheat,UP,63,15,100,8.560403408743428,136.47885415780024,31.39023786158259,54.51109994244195,196.04124404778835,7.047386962686053
Groundnut,UP,4,48,16,4.377865460300077,271.98238928302,12.514256507879283,61.68186622117247,58.69991770807302,5.58987222360386
Cotton,AP,115,37,181,6.076297181357102,29.92684050574176,30.998945187340862,59.384255976866434,93.08315484185299,6.147757828343579
Bajra,MP,36,71,108,5.771218506895488,299.038860646915,35.0096939420527,52.90571792886618,67.14009158472349,5.547270587209773
Jowar,WB,53,59,153,4.912062919621445,57.66251513364654,13.010826526954546,27.99132996335159,175.04727735023687,7.4105008259687395
Cotton,UP,31,17,132,6.221665411702222,196.70948770252704,34.83968969511595,88.2286751963917,81.04234830461792,4.859201391253032
Cotton,AP,27,40,71,6.519103310753876,103.17624761705521,12.14859329933778,67.27868298206911,118.11567497987646,5.192231964250706
Rice,UP,85,91,171,5.3318257919476295,162.53600370567935,39.674315159780846,73.67543053742949,161.54674296438003,8.176391080503464
Maize,Bihar,44,30,113,6.63081425782214,105.04576340452145,24.93101361057272,31.131889667944307,66.77070526661964,4.639216531196109
Jowar,Punjab,27,42,66,7.210841310829827,141.98469820205173,29.24664962630793,22.418734298263978,170.8054370248574,6.438738369853928
Bajra,Bihar,64,104,86,6.601574261136685,84.80250781487695,16.23328866739023,70.05687386355677,92.53316858410052,4.757889306755286
Soybean,Maharashtra,69,140,62,8.490314611134323,43.13888492741281,22.632996378144238,89.90051882403188,47.38592737718591,4.465324239879463
Wheat,WB,41,18,194,4.686100289457629,194.42268343772122,32.312686496086265,70.15417958082006,126.76629386979972,7.9272304841310195
Maize,Haryana,15,28,202,8.195117357791872,265.2119100498913,14.112085232247363,62.79798483852899,40.92268551355781,5.912354583238425
Rice,Haryana,58,123,168,4.72788989769737,177.12834028128026,27.859829312416853,25.542434707997185,84.04242283652619,6.300519951605841
Wheat,TN,46,105,177,6.150445577224458,150.11400908961033,28.181962025181253,41.79223928070411,134.38880599031995,7.258418172202421
Bajra,Gujarat,109,122,132,4.7647121601058275,27.646268498881863,39.42896078521515,21.250315075092274,155.2187802975556,7.574943558483533
Groundnut,Punjab,125,21,83,7.022659726717794,157.60389427271045,38.824411938826145,48.1668138441469,30.798682873169867,4.359730933007332
Cotton,Haryana,42,136,19,5.727992762143974,226.15438925338123,33.757368082203605,44.87319889482449,104.76175798548063,6.515324520977517
Rice,Haryana,108,89,66,6.260017160772133,64.2730085712631,37.50152523406527,44.22958981876302,62.20647268947037,4.851799143971318
Wheat,Gujarat,113,113,170,4.820124104831278,234.04344661330774,33.137999758635544,23.75808953544408,49.14703623823863,6.5490690139405014
Soybean,WB,2,115,68,6.366798418872475,155.4563912865973,16.510559280123537,66.0792910375961,133.40919942711676,5.064035292375226
Rice,Maharashtra,75,109,112,7.681391495357436,233.60472657606502,10.508300042244231,84.20536818439464,29.128525439286488,4.259359433338355
Wheat,TN,6,85,129,8.672348689449548,61.63626297079425,35.45704550714722,40.15707183157151,124.73662756183859,5.552367987755944
Rice,WB,19,103,120,5.420596306262905,76.48976854331988,18.933858299136595,26.399679642758606,28.73801169940805,4.225841806551655
Soybean,UP,78,45,92,6.169775830013243,144.9333957108023,36.8912341238363,81.32779177056011,195.35807536916352,6.910592660307843
Soybean,UP,64,64,203,7.914191687170089,153.4751234165518,20.184344091896506,82.80038504929905,88.48436936427795,6.266309949055922
Jowar,Punjab,114,91,141,6.788950261824609,298.3655960577616,36.89320710558424,62.64643024153324,182.85298786344276,9.722993535149278
Sugarcane,AP,97,47,203,7.698792263544699,296.1231984082413,34.465574647479244,45.22172679489526,66.11818468997758,7.110660581452114
Cotton,Punjab,48,56,157,7.924829998777649,147.93385092109074,11.321820491296826,56.70225138019013,20.156782132387278,4.149362763699944
Maize,Haryana,73,25,82,7.668232128148025,87.14445593700803,19.661253648125168,73.06207354325693,78.47988694461519,5.502375227550928
Maize,WB,36,126,197,8.760047401557369,213.93832090365694,14.24066144682877,37.915052994275065,181.46938711417482,8.937756248083724
Bajra,Punjab,133,137,152,7.658052645606918,74.2075354339269,31.094131960336185,73.43092266083306,106.62948597497663,6.637012563469967
Barley,MP,5,48,32,4.595906273227655,97.36266969092054,15.46949389154543,41.10743704158098,117.92454697542944,4.931473680617339
Bajra,TN,27,138,53,8.005806774614618,170.89160045135813,26.700316500946307,48.19482542235389,174.52166821055212,8.343207650008006
Barley,AP,101,82,38,4.445616399717427,284.73683768808166,13.614602459663235,38.45995213508496,103.14490945113785,7.609065563022169
Rice,AP,120,135,24,5.98515336826453,28.118333057437766,27.564715488618237,36.21371045479505,146.62010484811145,6.642970584390151
Barley,UP,12,69,111,5.755564149718854,208.83499812203823,28.018912616884315,81.88425792304479,58.937165289075075,5.748467544226941
Sugarcane,Bihar,122,49,106,4.783490804790105,262.2571556994561,27.074473042609736,45.93028337940823,69.38258272905395,7.914120126149629
Sugarcane,MP,9,118,26,4.537152379071516,225.44186703553956,37.92203708214143,36.33868361655456,189.52037221341598,8.909439497066446
Cotton,AP,79,78,176,5.446836069793074,154.94612255836967,10.470280352789056,30.93342839484614,183.10708880379997,8.717420846218667
Wheat,WB,98,59,51,7.432004530313222,260.07181410608155,24.155471110401656,82.58240010121077,134.04685682508952,8.18344784792991
Maize,WB,36,64,29,5.0293271204884835,239.04583390586845,10.005619208526257,79.64042012369077,185.46339031074498,6.828431355038878
Cotton,Gujarat,120,119,154,8.850626362138431,225.43841178748238,11.020661001154956,75.12486206921466,105.16885294803856,8.433599355911252
Sugarcane,Gujarat,7,43,106,4.025506334190263,49.71510841399822,29.891731024632048,34.99330425157008,141.80068469936754,5.7555018487641005
Wheat,WB,85,128,65,6.845069827892885,217.31272824721387,36.215103698427214,68.3914105055627,36.440914705417995,5.877786893461093
Bajra,Punjab,4,108,184,6.7941190342260835,63.56532451645934,34.54056321688418,51.981831971902416,197.1984173141609,7.345580083768616
Maize,WB,121,52,123,5.371495091786986,271.4541205275845,20.826996292923468,44.621084513515996,71.69256895691169,6.945433813256952
Jowar,MP,26,84,152,6.977438022273862,201.47796723777333,21.409993080894495,82.39034494030145,32.15940556007868,6.052144763019948
Maize,UP,123,31,24,6.805588915834035,265.79759686071634,21.31993973924593,74.77660787507101,126.89496049149665,7.646006487747895
Rice,Bihar,42,20,109,7.4393589201199575,67.89125769671219,21.701746280853243,70.65167829248705,154.45832496681476,5.330550647811645
Groundnut,Haryana,34,113,110,8.366004074743877,182.00920110768635,20.821621672245783,23.257586853981852,197.7741722493285,8.694475106917535
Maize,AP,54,136,106,4.5024497522952736,23.922003660460778,16.85756782900038,51.23740003713483,74.77607753590479,5.346819022150646
Sugarcane,TN,60,121,177,8.176397781387372,45.994859915421415,36.47037870733476,24.29640239343922,146.02463868414617,6.146361367131277
Rice,Bihar,46,95,41,4.102356821173019,117.25954174198613,32.72580373994151,74.99618159905245,95.26728638748044,5.8234028036884276
Soybean,UP,101,141,147,4.3081349092017245,99.23915323976034,18.169618667677042,28.15198676031747,82.59397038373605,5.777345015191962
Barley,Gujarat,76,92,80,8.537778605297119,244.1634766913729,25.71059855853749,25.2524482551959,156.4516719111936,8.327061678321488
Bajra,WB,55,62,141,7.528181557667607,172.25105835090798,15.02565839851987,72.42860544145744,121.67680415143558,6.793241458736919
Jowar,Punjab,81,22,105,7.2135276272014845,273.3584393497133,30.199591754862617,82.37790198541843,132.60398278492514,7.612953097881814
Bajra,Gujarat,52,94,176,6.589143615592249,286.6743501758615,15.759326014062186,21.68494235090951,58.02065431681549,7.246903374977953
Soybean,UP,88,78,147,7.900326004559993,263.88345975229817,34.06028512851674,49.449235604628115,105.17668436586115,7.185853534725327
Groundnut,TN,84,48,48,7.644457175437093,99.66076385186673,33.013824097564836,62.15452738357355,50.607693069426006,4.742470873889719
Maize,Haryana,138,114,124,5.719626891052037,191.2195074658902,34.27953283097983,51.15085611597077,179.8057406702046,9.505494817347598
Cotton,TN,111,85,122,6.476576405004044,233.3038919724624,28.175385372489334,73.21857750205876,47.985925189013344,7.692004551222091
Rice,Punjab,128,132,90,6.411687388219093,168.75037862562021,11.921538430243995,20.393115837900496,168.14612175349822,9.251332220760855
Jowar,MP,95,14,144,6.168932745437534,113.41826307205459,21.643563175284058,64.17565550899846,83.81443265334121,6.511829175011288
Soybean,Gujarat,7,67,159,7.409001093782603,71.07141581573399,13.20303494939628,53.313359261460505,145.8124723114396,5.535379859061404
Groundnut,Maharashtra,15,98,151,8.055531763705876,289.7838838943952,22.47590939379448,80.65881566844146,147.30008626193813,8.052253135938034
Bajra,WB,65,50,157,8.776453193096486,77.7426975583831,36.74109858140429,25.621677017873203,126.50318819648531,5.60004938560779
Soybean,UP,11,6,196,6.065065226412448,247.2450568756623,19.969416375621883,31.259039578916894,43.12728328167561,4.738786663634983
Jowar,TN,92,118,112,7.492607940429453,57.2879820973403,22.43029882231248,28.13373582084649,171.56098550629983,7.185262688537227
Jowar,MP,73,7,144,6.81532647690337,296.68750982851253,32.67378329203557,40.88029997304379,82.83664433014975,6.815856563364404
Groundnut,Bihar,85,40,54,4.9046944208071315,114.48221422876136,17.10193750923645,66.3943480208942,98.98043592088895,5.009661375847605
Bajra,AP,97,9,76,5.527610858967984,237.9988978916061,34.83779241963542,30.03138154473635,117.21358277632599,6.875003584033403
Sugarcane,UP,20,24,143,8.24582490737069,62.6997279277995,39.13828787025648,44.93588280685032,23.961020892672963,2.617255788234861
Jowar,AP,36,7,107,8.038886086283465,220.75379995449256,38.841800132277704,58.741002795886445,161.02613891940982,7.401814284565162
Rice,Punjab,4,7,87,8.257546167882852,213.2980112521767,11.180377071255066,32.65752158194918,39.55781266562208,4.5803904504770765
Rice,AP,66,104,27,4.212683599276359,126.31632237992714,24.30547761566632,79.70921061243592,169.33925613482577,6.706694933018553
Barley,Gujarat,9,74,92,8.949963045282228,31.28486385613163,16.845148013456082,26.41219683949931,192.43895046842925,6.170490497234831
Bajra,AP,87,92,147,6.786060972251682,135.37298902759886,10.356465485136484,34.14174056845894,111.84630967191413,7.2685039767763815
Soybean,Maharashtra,83,132,67,6.530348229557281,176.72520983941877,22.75239824755303,83.38927035725018,142.47688889741576,8.436792220138411
Rice,Bihar,61,51,152,7.672044314586405,35.4566998639242,30.498567857606915,66.44654854850327,148.01975389241724,5.6567215851044805
Groundnut,TN,36,106,93,4.658394655422105,95.3461140739791,10.764757762599608,66.1682666442179,49.8643160661868,4.05957121636845
Soybean,Maharashtra,48,41,14,5.142833056003912,294.15524361011217,27.021502495707818,77.46368782104831,70.50997928716626,7.570285620967745
Bajra,Punjab,23,12,116,8.710240705501253,277.57219241383524,12.07537766528961,59.43244398581211,185.12173967722558,8.49196152893811
Groundnut,Maharashtra,81,106,193,5.034048987877293,248.94907665999472,29.056991349895725,78.74243034707385,53.54726109925443,7.1093894444199455
Maize,Punjab,105,117,179,5.682921489249581,62.0397420825428,24.702052321549136,83.23398669962334,189.23483094294136,9.021675022790985
Wheat,Maharashtra,54,111,122,5.23092744672293,133.61235269216894,30.168063174862866,88.87254900894655,152.5645872235457,6.810300713070439
Rice,UP,6,133,53,6.416934097596394,78.07308759739294,13.259654809959756,86.14075074073784,43.74279880693176,3.102764509062097
Rice,Maharashtra,129,49,53,8.019788785705678,80.31493353377103,30.416972795082483,69.73061325967633,164.74907462143364,7.597743368438194
Barley,Maharashtra,122,14,80,8.187846971575237,266.49695050663115,17.5644095249742,30.236825368115,27.7521125915596,5.906881410077304
Sugarcane,Punjab,19,90,37,5.6248836046251345,135.44437014102255,10.076139628375893,66.96948707930102,121.7515284917892,5.621375682338171
Barley,TN,55,91,91,4.3711175222940835,257.7148183390629,36.462116256853676,30.010512428299606,192.14718053409337,9.473475015793582
Bajra,AP,23,16,82,4.56269955856794,122.65001516352783,21.123278336694952,39.39039873222231,96.25131051757661,5.6374268199007425
Barley,Haryana,107,12,27,8.083043547041317,35.16419842209595,37.598475291715076,23.59462554445901,80.33869195365644,4.597208643713379
Sugarcane,Haryana,139,128,185,6.143759101885838,57.634749388643506,25.70775003089256,48.991359570348585,188.1737487454218,8.601856283943206
Sugarcane,Bihar,90,49,41,8.106211090835743,32.58388620462327,14.343175642265024,72.70578728407884,22.40508880938873,2.91794233286796
Jowar,Gujarat,14,92,26,4.070704593200382,98.06812076743383,32.08118008726611,32.62344910512037,26.600059596266114,3.329344774837942
Jowar,Haryana,72,133,134,4.174638288546237,165.18655506508838,38.93314944977896,33.566966902547435,197.87210608456118,9.45851583310706
Wheat,Punjab,60,90,152,5.577417656707695,81.60426838515343,30.934554790454065,65.45980199032519,33.41347938776511,4.071512801224127
Groundnut,Haryana,27,111,9,5.020817121458643,181.86989812449093,36.522537351075,39.12549104843756,193.99790715420457,6.850201708463799
Maize,Bihar,109,60,7,7.225987017619305,102.40985795187615,14.337625230157808,50.083549863101,55.057859077050225,4.7339655369218026
Sugarcane,Gujarat,2,102,86,6.926587230297314,156.2436618356479,14.174242220994548,40.07589667213836,147.6906318977612,7.619453018223841
Maize,WB,15,41,16,8.471512875479721,107.80609495250721,11.44822038366993,49.27639482970974,105.83591621864127,4.844910862750227
Rice,Bihar,131,136,164,7.942309095507115,187.66171225773428,23.72181355330698,42.84007405083439,53.92110945021923,6.6942171662713745
Cotton,Punjab,8,76,190,4.504023233323414,198.04700217383024,17.223789040942926,85.28126010536938,184.7576785953356,7.806889052879438
Wheat,WB,109,125,203,8.435502263644947,260.6588690498926,34.18426733288594,50.107904594864586,173.94448753211017,9.899546856672188
Bajra,Maharashtra,11,99,74,4.600101321774495,251.0469867915318,14.178422616586033,86.34243808387782,38.053806405030734,5.448807034717044
Soybean,WB,73,91,44,4.983632739882705,174.09213818079306,39.543111041723044,50.675936611325994,56.021497794935925,6.4779169931097575
Maize,Haryana,43,106,105,6.526549241012077,131.37557808831917,29.64517601007377,33.320841698705934,95.4138172694552,5.39485850308546
Barley,Bihar,107,72,138,4.557914810499308,79.09260837344709,19.246187842341236,85.98842513895714,99.73525059985806,6.445516465627901
Sugarcane,AP,12,104,67,5.1340765364190135,192.96618790561539,38.760490201659266,42.06861241159135,47.02503160343771,4.43033474973449
Maize,WB,64,131,157,6.238553384685202,172.8026214955464,32.52436627637374,50.67278071224092,51.2915106202463,6.604202302541301
Soybean,Maharashtra,91,142,95,5.24212492187822,30.51828289410853,12.646515932466604,36.314305685059594,157.04249135992873,7.861315622467101
Sugarcane,Maharashtra,103,74,201,8.73302922238448,30.465177138601742,36.8423088459042,70.09507410070074,103.18039980046065,6.375562728893163
Bajra,Punjab,115,8,87,4.810020978082153,62.021476693003464,29.30639312626014,81.11900967214585,176.3285631654006,6.113810586635844
Cotton,Punjab,130,25,54,6.865941659642145,220.84286229088838,16.429841492478783,26.549813634511608,172.79518973579206,8.696753113777579
Barley,WB,108,46,172,6.489203771117768,260.58907980748046,10.595192310901734,38.364085637533535,184.90297328836826,9.06593282625394
Maize,UP,120,88,5,6.262542631960057,27.153046837645327,34.00811250876326,85.80369894541498,95.98982231580207,6.1671498648611305
Jowar,Maharashtra,107,120,178,5.168980545752905,249.09670443593825,23.95736605559651,55.28325265307661,139.70228946949993,8.873980053716599
