N,P,K,temperature,humidity,ph,rainfall,region,crop
25,24,38,18.2217567495399,68.1365274518715,6.010405746654875,212.00954570849314,Punjab,Rice
24,140,10,36.58749491578634,38.59435532242038,6.5595604867204065,36.6827275939317,TN,Cotton
35,101,181,24.430434811236065,54.302799769579906,7.5756394694128435,296.31251171448616,Bihar,Sugarcane
70,10,148,27.96765413483018,54.29757113028732,5.467085858082079,176.17300161974114,AP,Rice
11,12,145,32.49303983603309,36.382569590767766,5.452181070733671,251.6871502433428,Haryana,Sugarcane
128,18,16,14.439208486700158,59.65458398538562,6.658224545226661,221.92177819526395,TN,Rice
115,135,143,16.45525311551784,59.46292531622388,6.6278564587436595,113.87990763951501,Bihar,Jowar
132,134,51,39.95886558562776,29.031116718367258,4.56077053437029,277.0038118373842,Bihar,Rice
82,26,64,17.123581187686842,46.678035302814614,7.563401608679122,105.34997830194722,Maharashtra,Soybean
5,89,53,26.176075190570383,45.607839529424325,4.892516099476083,294.3304715103371,Bihar,Barley
25,138,56,18.961218097504847,59.3462023571211,8.249249908294635,295.5159476809371,MP,Barley
112,48,65,35.54258989658092,72.45318535711002,7.8659834203731,32.09124627742907,Gujarat,Cotton
102,12,99,38.85267486194654,21.276314524904052,8.904533904627836,56.19285700609118,Maharashtra,Cotton
119,28,124,14.238772420122864,29.27928671233166,4.855394154720436,85.63539841353598,Gujarat,Cotton
8,31,44,28.017203871479268,41.139644821399585,8.72252093910907,123.39591339285776,Haryana,Rice
44,55,94,34.34729599013033,76.72892714983865,7.663370351400741,202.96387850443588,Bihar,Cotton
13,73,75,34.69083588993712,53.63624303251783,8.406132924153571,122.23700639365991,Bihar,Rice
111,29,185,23.213430574052456,55.7620610971163,4.171322437638052,282.450781730508,TN,Rice
54,48,65,16.76129025484061,48.64458283007599,5.604584076057893,153.31163810438633,Gujarat,Rice
136,123,154,21.61419778337328,49.060130786425105,4.147350998122829,176.0542130391691,Maharashtra,Maize
14,113,42,32.53458127072764,88.42898457088377,4.909645633184378,195.36501681661628,Maharashtra,Rice
36,124,65,39.81333676842016,82.90485969070512,8.421339471440255,139.12220076214473,UP,Maize
126,17,87,26.628676236400544,70.81071473503403,6.0541656295713375,197.6943037325538,AP,Rice
116,57,104,15.853732259473672,42.685826366088996,7.357514041053,45.08967083478415,Maharashtra,Soybean
83,41,122,11.25804300312443,55.95809260699959,6.4195760121561545,160.57939173253123,Bihar,Bajra
71,119,51,38.310695196929814,68.25890244829338,6.368153400701553,112.46143998632269,Maharashtra,Jowar
95,44,31,24.490996068168375,47.62027083716099,7.248970633782847,76.57328114615288,AP,Rice
110,82,150,31.497780055531422,56.71310894487102,6.173904274394845,30.56868074514182,TN,Cotton
104,99,129,29.80543105438428,30.19976213529379,4.103545259683532,238.6525662387546,Maharashtra,Bajra
57,138,24,36.72613852451626,26.550365060384166,8.002575099677514,53.98446873756247,Gujarat,Cotton
94,29,46,17.982717176439493,31.711682026924493,5.367267263318884,67.87159641936944,Haryana,Soybean
117,107,45,23.25160279848587,72.8960000101783,7.3569781326512675,67.08504590908663,Haryana,Wheat
5,50,76,37.408624959533945,33.2973417713093,7.290818544703347,294.5197937235601,UP,Wheat
3,106,62,27.567285753638046,84.73051756408239,4.723060607668681,90.9471504898214,Gujarat,Wheat
42,95,44,12.14084909202946,45.79841947714536,4.823164918716608,72.15729430947835,WB,Rice
92,98,123,15.834525296290419,31.83229661283149,6.239021289692591,291.38627224103993,WB,Rice
41,72,162,17.1164505108653,77.7670894169135,5.708926680221204,195.6192837818275,UP,Sugarcane
2,43,144,39.813564798360474,51.96527884146627,5.366971813899562,211.09556862127667,Maharashtra,Sugarcane
128,84,122,16.72416970170516,47.19218886962609,5.546347227504029,248.17670378069556,Bihar,Wheat
14,139,66,36.09052214846169,43.06172234289393,5.272223462861731,172.9520638579063,Bihar,Bajra
46,89,194,12.342869498480844,43.13587290427398,4.55371668397859,171.98350031420694,Gujarat,Sugarcane
84,70,91,15.451620803215675,66.44087083460025,4.439310343058711,299.52614729879855,AP,Rice
57,59,74,36.16165635009996,57.845370116391265,8.400151737036989,213.17236716093043,AP,Groundnut
38,76,103,36.968094301977885,52.73491365645826,8.07436829687559,219.2241895383666,AP,Sugarcane
130,46,147,15.285887558584037,51.292904710334554,6.4713853113077215,44.6854521293217,MP,Bajra
34,134,128,16.89556552595158,29.94007390184988,5.599018106499697,52.00070234296599,UP,Sugarcane
51,74,11,25.917019939964803,77.95139958531703,7.433544269289865,162.1547854724325,MP,Maize
117,136,138,11.580488563142724,84.87934220961102,4.545733822838218,224.04044127266482,WB,Rice
13,25,31,38.35852502366082,76.15444250566131,4.507849865705758,231.08094902199744,AP,Rice
29,5,6,20.86230175275048,51.58869226035358,4.705687941182077,239.37420389207202,AP,Rice
89,64,138,24.678638973524553,88.05355226909566,7.460396101577417,219.58777972756172,Punjab,Wheat
134,80,65,13.151450653826444,63.30510754007724,8.107738924187421,52.83192378165544,Haryana,Barley
94,95,164,10.97633903632153,74.18579981997047,6.681395623375623,253.4970800601057,Maharashtra,Sugarcane
68,92,161,24.034507194096825,71.8856329364009,4.843282978880556,234.68890710100783,UP,Maize
126,86,69,13.650021102572804,69.54693536614563,5.683988107599509,124.56741394247497,Punjab,Groundnut
51,21,147,28.909560646709235,64.93904994709452,8.11464899394824,134.43120917838004,Maharashtra,Soybean
62,77,142,33.83443910008663,34.81284491377609,6.562962888367743,174.99824574342125,MP,Groundnut
35,60,14,10.950133951686706,40.61176098158591,6.255622244289631,297.9935660322233,TN,Rice
90,131,14,28.366675073232077,82.07022533803003,7.295399167551221,228.3777941853703,TN,Soybean
52,57,41,34.46880252164695,32.597173984148924,5.773645476075611,254.57845351211336,TN,Rice
108,132,36,23.182839385959213,30.637316271204156,4.021539964484582,77.58471001396246,AP,Maize
71,52,40,38.791139915289804,39.89125369810379,8.70383618106651,161.6130986362562,TN,Jowar
14,141,68,13.335847200768352,45.37451698248758,7.552923174388321,177.5431515126113,MP,Jowar
112,58,147,19.6895339035524,58.71906745466052,8.790149767549535,32.38633228153597,Haryana,Sugarcane
68,5,77,16.90225101806712,62.38766443887387,8.250192505835631,51.21982210239044,Punjab,Barley
115,45,20,39.88573466622924,75.34706297121724,5.869697551405025,80.04105372910112,Bihar,Cotton
3,77,109,18.825290626167362,25.13846811009016,5.893064344591894,267.35020317358317,TN,Rice
74,81,87,21.637802451820423,34.57638818636233,4.721063460464826,237.04938565116493,Gujarat,Groundnut
41,44,178,35.42849469126947,55.361333387642055,8.036487020922413,156.167927466894,AP,Sugarcane
29,143,126,37.898905239592395,37.556882571959264,7.098560377511449,239.5786640729941,TN,Sugarcane
69,52,176,38.13241687975136,81.14396388119681,5.2790004170136955,165.9512416739413,Bihar,Jowar
15,47,80,26.745041159472507,64.8117580456757,8.800189312539494,278.13550645975823,Punjab,Sugarcane
110,46,39,29.89906678143902,54.31636655412911,7.839019071363618,99.8673046845947,Bihar,Soybean
103,108,129,20.475151802902502,20.031053127233115,8.412957439572725,53.27991990947765,Punjab,Soybean
106,15,55,28.21476188050843,80.10537587777569,4.870127071284456,33.72846801525856,MP,Groundnut
122,29,111,19.082442053532127,52.26022636017206,6.9628999341446836,142.70053916117388,AP,Rice
26,44,190,32.380850690779674,57.1986469820612,8.954315446363655,105.47457810093523,TN,Sugarcane
12,29,9,19.21630349655709,68.87900247401348,5.747274165413419,290.87031609749823,WB,Rice
72,88,170,36.38232124726193,85.62187781749783,6.016844305747858,267.06940057982695,UP,Soybean
85,110,10,14.304516678164884,31.07470026599971,6.685500185542449,140.38163876364115,UP,Maize
30,123,183,27.154153874453616,24.982892486518686,4.222697385675432,24.6530693101672,Maharashtra,Sugarcane
2,112,146,25.62026488824843,28.533623666004676,5.129189093798566,46.32113455497803,Maharashtra,Sugarcane
29,78,180,17.911524231828295,71.85069338122486,5.614446821755418,80.31592857367167,Maharashtra,Sugarcane
98,117,16,10.840063275306289,29.04944792575038,4.046313507580377,129.82863411019395,MP,Bajra
133,135,118,14.45601059190811,55.06867058466005,5.578645658981948,244.47122083982023,UP,Sugarcane
98,43,184,39.03853499643593,69.45464558371623,6.72651698011255,258.7869333350392,Haryana,Wheat
85,95,118,38.23913582918112,69.89332762812705,4.096421904705444,299.74788476309993,TN,Rice
63,26,72,13.579021697588544,48.444685138407635,6.6591591150471805,168.7156827605119,Haryana,Wheat
117,23,111,21.245805966080113,68.90301051780331,7.998844283195084,285.45894898002877,Gujarat,Barley
113,18,63,23.95379857391764,86.50077823646042,4.730266583319143,202.891711403655,Gujarat,Barley
86,113,22,24.342157923682635,21.958518528413475,8.807006966244897,153.82805387255436,Bihar,Cotton
39,47,185,18.964594613966263,66.99660978746815,6.074948916804543,57.804156511563846,Gujarat,Sugarcane
24,59,35,37.38858498010205,56.58326670722577,6.191628881177517,276.6475942856787,Maharashtra,Cotton
94,16,39,37.25471801450131,34.8811965682044,6.5739803024631485,270.2741560664375,AP,Rice
45,112,8,10.567852616071878,41.53985369803104,5.965835224972054,266.2417786447606,Maharashtra,Jowar
137,87,13,29.500041265522768,78.60053957073762,7.261887098976056,289.82959613215894,Bihar,Maize
31,27,113,12.230872254004222,61.082865933821374,4.889600825326646,249.33650021824369,Punjab,Sugarcane
96,139,147,27.92492986393826,21.01712421715749,8.60203281064324,21.553332755779252,WB,Maize
15,140,46,36.00678689205397,87.57529312418718,8.341590463294803,220.21120940374533,Maharashtra,Soybean
17,93,191,29.485928488705827,66.63289841835996,7.223849488406893,136.43433979584938,Punjab,Sugarcane
135,46,89,24.06782844831286,50.98499347841971,7.9467843948343635,284.35209003410193,AP,Maize
74,97,100,38.73687187514781,69.86333946694985,7.5426432476123715,239.611031156968,Punjab,Wheat
0,97,116,32.397957490526196,34.31983208234952,6.371901819212672,244.8781415968141,TN,Rice
124,5,36,17.47928118258411,38.232714524235604,4.777945906886617,50.471034631874446,WB,Rice
37,83,84,21.608107031560525,30.648838444554634,5.621133761803311,149.97671764702645,AP,Rice
44,110,49,32.79626002119892,47.795111594573456,8.422394272948061,147.63759659060463,Punjab,Rice
80,50,9,10.579427443481666,83.32901992848026,7.3293102510093115,158.47965450187522,Haryana,Wheat
128,25,163,11.918899076448163,47.201327291995455,8.326440971083262,242.93168879225902,Gujarat,Groundnut
31,42,157,35.782695353793,40.16599878026206,8.389266504466377,81.73779075665406,Gujarat,Cotton
135,13,188,11.288379689016056,69.24946843226274,6.636329517714929,70.24376291219895,Maharashtra,Sugarcane
117,24,5,30.355415235974597,80.87239183894806,6.182637679168415,260.2097795058479,MP,Wheat
39,88,65,19.567178711675044,37.096251147602565,6.146520093542691,253.749309683309,Punjab,Soybean
73,12,71,34.77675153234128,76.55451793392885,6.220108629313458,206.53697090748943,MP,Bajra
110,18,71,35.420381965918814,41.33634089737811,8.730967973846774,37.514503453775646,Gujarat,Cotton
102,66,174,38.60017324245186,37.31213399078999,4.75152934864953,221.6142694249246,WB,Rice
102,59,100,12.866486591124481,53.10697597028189,4.758960194200745,50.21033504630249,AP,Soybean
73,49,98,22.68541027688049,24.671155943214366,5.936158300862231,131.1213461256288,Haryana,Wheat
113,57,63,27.218757698660347,80.35654615893048,8.009402177288422,255.0225178482561,AP,Barley
122,90,182,37.48170638769432,81.20384883663691,8.261160142238566,28.573461576108052,TN,Cotton
56,10,38,17.995424362993187,67.41637089880001,8.127390347267202,197.59742916517598,Haryana,Soybean
73,48,116,12.148824721813632,41.201976721662845,6.910056783349978,174.66674707406375,Bihar,Jowar
82,95,72,16.05293861782303,31.669615152461507,8.288570670532106,125.52689450371899,Bihar,Wheat
78,8,186,24.86734971265569,68.91633838286589,4.963911906019945,79.66430433242789,TN,Jowar
129,125,146,30.431530068363713,27.21620798016816,6.993245791875529,66.38772292858073,TN,Cotton
92,67,164,30.720220639368776,48.777581724943744,5.642743153562514,255.20910125750223,Bihar,Soybean
49,96,202,12.239899212829403,26.21662810296512,5.36549008029568,50.97508105718886,TN,Sugarcane
28,85,111,32.842307936872615,49.851973204841826,4.498215680254074,290.2470906535506,TN,Rice
80,42,85,29.807182096583,29.4145980757254,5.823992037435154,74.90688880555058,Haryana,Wheat
9,56,12,22.22629561640057,22.252893652886694,4.174503676250779,221.97958534681342,WB,Rice
116,12,167,27.132588052689087,51.48140618003462,5.7618665328212515,176.028437275735,Maharashtra,Maize
59,109,28,33.03221338874479,59.73857202729521,6.374084767830465,124.82520299588742,AP,Rice
59,119,7,17.86278244001877,50.75388134618004,5.7888934872885285,275.9839290361912,MP,Bajra
57,127,85,38.201005102123474,32.33033773435397,7.856020278342908,29.56284707542075,UP,Cotton
44,20,40,14.133028148410803,25.420194880741107,5.403738199384965,234.76532959106962,Haryana,Maize
123,22,183,37.066684351106815,28.845685294630037,4.374460322774071,227.0985305761029,Bihar,Jowar
25,38,108,32.22573868363305,70.89797654360308,4.995746802394218,253.9692824163321,Maharashtra,Sugarcane
101,136,85,29.815558579875816,21.11133066071744,8.100319813882932,269.6775984840716,UP,Jowar
50,131,189,12.487239917760341,80.43214362728172,7.179581564267492,148.04840135068048,WB,Rice
51,65,63,37.57013822667065,78.80623984173857,6.8864226905761505,209.0249723208269,Maharashtra,Barley
50,50,98,18.859910516211837,81.63282023861365,6.6926875010064135,181.06508821184786,MP,Sugarcane
130,81,26,32.36836618936513,81.51217779773643,7.745237478233543,185.68207327035526,MP,Maize
13,127,169,36.5440423806989,66.72607934966645,4.981452299722755,26.991055543791443,Punjab,Cotton
0,77,130,17.328504802060888,79.32016373066153,5.048623571911483,289.59244843278424,Punjab,Sugarcane
13,90,16,37.43802312647948,71.12311769179219,4.651050091727365,65.38619577249422,Punjab,Cotton
80,85,153,28.358249457820833,41.00846075721428,5.696595646463857,136.02156842527057,TN,Rice
2,138,147,29.770953468925036,72.85890698308282,5.369457417545817,216.11442985452322,Haryana,Sugarcane
97,73,16,37.43538659332872,63.09034921465095,8.57584340691931,79.66219541958705,TN,Cotton
39,141,90,25.802047658587213,21.924295671435516,4.062145295082939,52.51743009876192,WB,Maize
88,101,107,23.219426728467326,75.04516969606794,6.370725799423699,270.8060840436867,Maharashtra,Rice
124,127,60,28.99695302726465,80.95845480800624,7.653275490921382,182.5284197532126,Haryana,Wheat
94,123,110,26.62070551175515,56.22308058430659,8.533037485442122,57.71865517136321,Gujarat,Wheat
8,36,148,11.844271373419849,54.09187177104273,8.830214768381953,264.44439537300286,Maharashtra,Sugarcane
93,117,37,15.414761407945477,49.90892304837824,4.346488814855596,72.8268396501511,TN,Jowar
83,69,121,10.406994367690412,70.31843614011699,4.975415627967318,204.09180899288313,Punjab,Soybean
20,89,175,13.244885184942541,35.081756434567275,8.995125684439365,259.552108494764,Bihar,Sugarcane
24,63,53,31.895489793327528,74.17540985526904,5.567415190642863,193.51057546610136,Punjab,Cotton
101,30,82,10.141334854160482,40.464028080027255,4.277904660813259,21.954793283082363,Haryana,Groundnut
121,125,22,19.132165438233006,38.304805300462256,8.668477890252685,201.89923342934557,Haryana,Bajra
24,17,148,23.47964213135815,76.64255993506458,6.017020700707109,178.96842713880983,WB,Rice
136,59,172,38.134367472963746,32.20629860785449,5.455133518840599,167.86479740576192,Maharashtra,Maize
102,140,199,19.810210533697486,80.37633635984169,4.753029789560871,105.71857937623622,AP,Sugarcane
56,60,111,33.49392289324922,88.45060060384903,6.125985663570301,195.4139815619331,Punjab,Bajra
36,88,194,22.262967386577852,42.39115726464545,5.838977748601766,24.625062760535744,Maharashtra,Sugarcane
15,102,94,12.954741402442403,84.95116060531561,8.620644701085077,165.0830136384362,Gujarat,Rice
36,98,83,12.965312439907876,59.649028776603025,5.059219814262756,111.90530339166367,Haryana,Bajra
75,138,104,22.973014599475533,38.15370773121683,4.432335446942699,33.39601385524257,TN,Groundnut
25,39,159,11.736493945485423,51.68436118177465,5.38226474403759,93.47873112087937,TN,Sugarcane
19,130,122,27.148577237838836,76.0038152699081,6.730289686422706,254.2702444868035,AP,Rice
136,117,124,24.80949206100635,66.66460510314167,5.6392920673063465,92.35441934697063,WB,Wheat
102,18,131,31.076055570885355,54.63476971704323,5.5612680446615546,152.17682028143662,AP,Rice
28,78,85,15.568645882294867,38.012159133834096,5.989795133468551,178.26334319611078,Gujarat,Maize
30,56,146,27.787877611805065,70.80560330920187,8.362401343122635,100.39639766584502,Haryana,Sugarcane
18,110,198,15.23567429036362,41.93225051002665,7.31362760729355,172.14840291696032,Gujarat,Sugarcane
26,44,159,31.667011404179476,43.16641529030922,6.635885954495832,287.526279764527,UP,Sugarcane
93,47,58,19.214759747491193,72.28175476168767,6.014684985847541,71.58256269727767,Haryana,Wheat
84,116,92,28.43248608097144,59.090313416377874,4.3518592822953135,269.8074984296859,Gujarat,Sugarcane
